2024-06-21 04:41:38.005,41.893,,1.825610,150.007220,3.000144,80.000000,79.795746,79.659821,0.000000,25.597101,50.423485,2.000000,2.011361,1.885112,28.500000,28.540555,28.477019,0.500000,0.499527,0.000000,0.000000,0.585798,1.316777,0.307834,0.351573,1.838561,-0.003811,-0.000080,1.000000
2024-06-21 04:41:40.005,43.893,,1.825610,150.007220,3.000144,80.000000,79.759117,79.611183,0.000000,25.597101,50.284054,2.000000,2.011361,1.910393,28.500000,28.523699,28.485433,0.500000,0.499527,0.000000,0.000000,0.585798,1.316777,0.307834,0.351573,1.838578,-0.004012,-0.000080,1.000000
2024-06-21 04:41:42.005,45.893,,1.826560,149.948490,2.998970,80.000000,79.795746,79.671982,0.000000,25.597101,50.651646,2.000000,2.011361,1.927247,28.500000,28.515272,28.485433,0.500000,0.499527,0.000000,0.000000,0.590671,1.316777,0.307834,0.351573,1.838593,-0.003885,-0.000081,1.000000
2024-06-21 04:41:44.005,47.893,,1.826560,150.007220,3.000144,80.000000,79.783539,79.659821,0.000000,25.583818,50.131947,2.000000,2.011361,1.910393,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.576052,1.326524,0.307834,0.356456,1.838664,-0.003917,-0.000078,1.000000
2024-06-21 04:41:46.005,49.893,,1.826560,150.007220,3.000144,80.000000,79.832375,79.696304,0.000000,25.597101,50.512215,2.000000,2.011361,1.927247,28.500000,28.523699,28.477019,0.500000,0.499527,0.000000,0.000000,0.585798,1.316777,0.307834,0.351573,1.838658,-0.003896,-0.000078,1.000000
2024-06-21 04:41:48.005,51.893,,1.826560,150.007220,3.000144,80.000000,79.807953,79.696304,0.000000,25.597101,50.562920,2.000000,2.011361,1.935674,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.585798,1.316777,0.307834,0.356456,1.838650,-0.004107,-0.000082,1.000000
2024-06-21 04:41:50.005,53.893,,1.826560,150.001880,3.000144,80.000000,79.807953,79.696304,0.000000,25.597101,50.562920,2.000000,2.019783,1.935674,28.500000,28.506844,28.485433,0.500000,0.499527,0.000000,0.000000,0.585798,1.316777,0.307834,0.351573,1.838647,-0.004043,-0.000081,1.000000
2024-06-21 04:41:52.005,55.893,,1.826560,150.007220,3.000144,80.000000,79.844582,79.684143,0.000000,25.597101,50.512215,2.000000,2.011361,1.910393,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.585798,1.316777,0.307834,0.356456,1.838742,-0.004191,-0.000084,1.000000
2024-06-21 04:41:54.005,57.893,,1.826560,150.007220,3.000144,80.000000,79.832375,79.684143,0.000000,25.597101,50.119270,2.000000,2.019783,1.910393,28.500000,28.540555,28.477019,0.500000,0.499527,0.000000,0.000000,0.585798,1.326524,0.307834,0.351573,1.838818,-0.003991,-0.000080,1.000000
2024-06-21 04:41:56.005,59.893,END_OF_HOLD,1.826560,150.007220,3.000144,80.000000,79.868996,79.732788,0.000000,25.597101,50.524891,2.000000,2.011361,1.910393,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.590671,1.326524,0.307834,0.356456,1.838716,-0.003853,-0.000077,1.000000
2024-06-21 04:41:58.005,61.893,,1.817070,145.149080,2.902982,80.000000,79.844582,79.744942,0.000000,25.597101,50.600945,2.000000,2.011361,1.910393,28.500000,28.515272,28.477019,0.500000,0.499527,0.000000,0.000000,0.590671,1.326524,0.307834,0.351573,1.829913,-0.003822,-0.000076,1.000000
2024-06-21 04:42:00.006,63.894,,1.818020,145.149080,2.902982,80.000000,79.856789,79.757103,0.000000,25.597101,50.740376,2.000000,2.011361,1.910393,28.500000,28.540555,28.477019,0.500000,0.499527,0.000000,0.000000,0.590671,1.316777,0.307834,0.351573,1.829997,-0.003695,-0.000076,1.000000
2024-06-21 04:42:02.005,65.893,,1.818020,145.095700,2.901914,80.000000,79.856789,79.744942,0.000000,25.597101,50.474190,2.000000,2.019783,1.935674,28.500000,28.506844,28.477019,0.500000,0.496841,0.000000,0.000000,0.590671,1.316777,0.307834,0.351573,1.830016,-0.003758,-0.000073,1.000000
2024-06-21 04:42:04.005,67.893,,1.818020,145.095700,2.901914,80.000000,79.881210,79.744942,0.000000,25.597101,50.816429,2.000000,2.011361,1.910393,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.585798,1.316777,0.307834,0.351573,1.830017,-0.003727,-0.000073,1.000000
2024-06-21 04:42:06.005,69.893,,1.817070,145.042330,2.900847,80.000000,79.881210,79.732788,0.000000,25.597101,50.753052,2.000000,2.011361,1.901966,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.585798,1.316777,0.309397,0.351573,1.829960,-0.003737,-0.000073,1.000000
2024-06-21 04:42:08.005,71.893,,1.818020,145.042330,2.900847,80.000000,79.893417,79.720627,0.000000,25.597101,50.689674,2.000000,2.011361,1.935674,28.500000,28.489988,28.477019,0.500000,0.499527,0.000000,0.000000,0.590671,1.311904,0.309397,0.351573,1.829943,-0.003705,-0.000076,1.000000
2024-06-21 04:42:10.005,73.893,,1.817070,145.042330,2.900847,80.000000,79.917831,79.696304,0.000000,25.597101,50.968536,2.000000,2.011361,1.910393,28.500000,28.506844,28.485433,0.500000,0.507584,0.000000,0.000000,0.576052,1.326524,0.307834,0.356456,1.830023,-0.003727,-0.000075,1.000000
2024-06-21 04:42:12.005,75.893,,1.818020,145.042330,2.900847,80.000000,79.893417,79.720627,0.000000,25.597101,50.347431,2.000000,2.011361,1.935674,28.500000,28.506844,28.477019,0.500000,0.507584,0.000000,0.000000,0.590671,1.331397,0.307834,0.356456,1.829966,-0.003769,-0.000075,1.000000
2024-06-21 04:42:14.005,77.893,,1.818020,145.042330,2.900847,80.000000,79.893417,79.757103,0.000000,25.597101,50.905159,2.000000,2.011361,1.910393,28.500000,28.515272,28.477019,0.500000,0.507584,0.000000,0.000000,0.590671,1.331397,0.307834,0.351573,1.830010,-0.003811,-0.000076,1.000000
2024-06-21 04:42:16.005,79.893,,1.818020,144.994260,2.899885,80.000000,79.893417,79.732788,0.000000,25.597101,51.209373,2.000000,2.011361,1.927247,28.500000,28.515272,28.477019,0.500000,0.507584,0.000000,0.000000,0.585798,1.326524,0.307834,0.356456,1.830003,-0.003822,-0.000076,1.000000
2024-06-21 04:42:18.005,81.893,,1.818020,144.988940,2.899779,80.000000,79.905624,79.732788,0.000000,25.597101,51.031918,2.000000,2.019783,1.885112,28.500000,28.506844,28.468606,0.500000,0.507584,0.000000,0.000000,0.600417,1.316777,0.307834,0.356456,1.830067,-0.003779,-0.000076,1.000000
2024-06-21 04:42:20.005,83.893,,1.818020,144.994260,2.899885,80.000000,79.905624,79.708466,0.000000,25.597101,50.981213,2.000000,2.011361,1.910393,28.500000,28.515272,28.477019,0.500000,0.499527,0.000000,0.000000,0.585798,1.326524,0.307834,0.351573,1.830089,-0.003705,-0.000074,1.000000
2024-06-21 04:42:22.005,85.893,,1.818020,144.994260,2.899779,80.000000,79.942253,79.757103,0.000000,25.597101,50.702351,2.000000,2.011361,1.910393,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.590671,1.326524,0.307834,0.351573,1.830058,-0.003748,-0.000075,1.000000
2024-06-21 04:42:24.005,87.893,,1.817070,144.988940,2.899779,80.000000,79.930046,79.757103,0.000000,25.597101,50.854458,2.000000,2.011361,1.935674,28.500000,28.506844,28.468606,0.500000,0.499527,0.000000,0.000000,0.590671,1.316777,0.307834,0.356456,1.830014,-0.003716,-0.000073,1.000000
2024-06-21 04:42:26.005,89.893,,1.818020,144.988940,2.899779,80.000000,79.942253,79.793587,0.000000,25.597101,51.196697,2.000000,2.011361,1.935674,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.585798,1.311904,0.307834,0.356456,1.830006,-0.003779,-0.000074,1.000000
2024-06-21 04:42:28.005,91.893,,1.818020,145.042330,2.899779,80.000000,79.917831,79.769264,0.000000,25.597101,50.968536,2.000000,2.011361,1.910393,28.500000,28.515272,28.468606,0.500000,0.499527,0.000000,0.000000,0.585798,1.316777,0.307834,0.351573,1.830032,-0.003790,-0.000074,1.000000
2024-06-21 04:42:30.005,93.893,,1.818020,144.994260,2.899885,80.000000,79.930046,79.781425,0.000000,25.597101,50.968536,2.000000,2.011361,1.935674,28.500000,28.515272,28.477019,0.500000,0.499527,0.000000,0.000000,0.585798,1.326524,0.307834,0.351573,1.830011,-0.003758,-0.000074,1.000000
2024-06-21 04:42:32.005,95.893,,1.818020,144.988940,2.899779,80.000000,79.966667,79.781425,0.000000,25.597101,50.550243,2.000000,2.011361,1.901966,28.500000,28.515272,28.468606,0.500000,0.499527,0.000000,0.000000,0.600417,1.326524,0.307834,0.351573,1.830080,-0.003896,-0.000076,1.000000
2024-06-21 04:42:34.006,97.894,,1.818020,144.994260,2.899885,80.000000,79.978882,79.793587,0.000000,25.597101,50.968536,2.000000,2.011361,1.935674,28.500000,28.515272,28.477019,0.500000,0.499527,0.000000,0.000000,0.590671,1.316777,0.307834,0.356456,1.830043,-0.003790,-0.000076,1.000000
2024-06-21 04:42:36.005,99.893,,1.818020,144.988940,2.899779,80.000000,79.978882,79.793587,0.000000,25.597101,51.234726,2.000000,2.011361,1.935674,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.576052,1.326524,0.307834,0.356456,1.830043,-0.003790,-0.000074,1.000000
2024-06-21 04:42:38.006,101.894,,1.818020,144.988940,2.899779,80.000000,79.966667,79.805748,0.000000,25.597101,51.196697,2.000000,2.011361,1.910393,28.500000,28.506844,28.485433,0.500000,0.499527,0.000000,0.000000,0.590671,1.326524,0.307834,0.356456,1.830162,-0.003896,-0.000075,1.000000
2024-06-21 04:42:40.005,103.893,,1.818020,144.988940,2.899779,80.000000,79.991089,79.830063,0.000000,25.597101,50.955864,2.000000,1.994516,1.927247,28.500000,28.515272,28.477019,0.500000,0.507584,0.000000,0.000000,0.585798,1.331397,0.307834,0.356456,1.830073,-0.003790,-0.000075,1.000000
2024-06-21 04:42:42.005,105.893,,1.818020,144.988940,2.899779,80.000000,79.991089,79.805748,0.000000,25.597101,50.981213,2.000000,2.011361,1.935674,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.590671,1.326524,0.307834,0.356456,1.830125,-0.003727,-0.000076,1.000000
2024-06-21 04:42:44.005,107.893,,1.817070,144.994260,2.899779,80.000000,80.012474,79.830063,0.000000,25.583818,50.905159,2.000000,2.011361,1.910393,28.500000,28.515272,28.477019,0.500000,0.499527,0.000000,0.000000,0.585798,1.316777,0.307834,0.356456,1.830163,-0.003832,-0.000077,1.000000
2024-06-21 04:42:46.005,109.893,,1.818020,144.994260,2.899885,80.000000,80.012474,79.817902,0.000000,25.583818,50.993889,2.000000,2.011361,1.901966,28.500000,28.506844,28.468606,0.500000,0.499527,0.000000,0.000000,0.576052,1.316777,0.307834,0.356456,1.830186,-0.003716,-0.000074,1.000000
2024-06-21 04:42:48.005,111.893,,1.818020,144.994260,2.899885,80.000000,79.991089,79.830063,0.000000,25.597101,51.386833,2.000000,2.011361,1.960955,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.585798,1.316777,0.307834,0.356456,1.830106,-0.003748,-0.000075,1.000000
2024-06-21 04:42:50.005,113.893,,1.818020,144.988940,2.899779,80.000000,80.003296,79.866547,0.000000,25.597101,51.107971,2.000000,2.011361,1.935674,28.500000,28.506844,28.477019,0.500000,0.507584,0.000000,0.000000,0.585798,1.311904,0.307834,0.358898,1.830141,-0.003779,-0.000076,1.000000
2024-06-21 04:42:52.005,115.893,,1.818020,144.988940,2.899779,80.000000,80.023445,79.866547,0.000000,25.583818,51.298103,2.000000,2.011361,1.960955,28.500000,28.515272,28.468606,0.500000,0.499527,0.000000,0.000000,0.600417,1.326524,0.309397,0.356456,1.830126,-0.003684,-0.000074,1.000000
2024-06-21 04:42:54.005,117.893,,1.817070,144.988940,2.899779,80.000000,80.017960,79.842224,0.000000,25.583818,51.006565,2.000000,2.011361,1.927247,28.500000,28.515272,28.477019,0.500000,0.499527,0.000000,0.000000,0.590671,1.316777,0.307834,0.356456,1.830163,-0.003917,-0.000078,1.000000
2024-06-21 04:42:56.005,119.893,END_OF_HOLD,1.817070,145.042330,2.900847,80.000000,80.023445,79.854385,0.000000,25.583818,51.614994,2.000000,2.011361,1.901966,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.590671,1.316777,0.307834,0.356456,1.830075,-0.003779,-0.000074,1.000000
2024-06-21 04:42:58.005,121.893,,1.818020,145.036970,2.899885,80.000000,80.034424,79.878708,0.000000,25.583818,51.298103,2.000000,2.011361,1.969382,28.500000,28.506844,28.468606,0.500000,0.499527,0.000000,0.000000,0.590671,1.326524,0.307834,0.356456,1.830113,-0.003737,-0.000075,1.000000
2024-06-21 04:43:00.005,123.893,,1.808540,140.125470,2.802509,80.000000,80.028938,79.878708,0.000000,25.597101,51.944561,2.000000,2.011361,1.927247,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.576052,1.316777,0.307834,0.356456,1.821041,-0.003938,-0.000079,1.000000
2024-06-21 04:43:02.005,125.893,,1.808540,140.125470,2.802509,80.000000,80.034424,79.854385,0.000000,25.583818,51.779778,2.000000,2.011361,1.910393,28.500000,28.506844,28.485433,0.500000,0.499527,0.000000,0.000000,0.585798,1.326524,0.307834,0.356456,1.821121,-0.003938,-0.000079,1.000000
2024-06-21 04:43:04.005,127.893,,1.808540,140.072080,2.801548,80.000000,80.039909,79.866547,0.000000,25.583818,51.057266,2.000000,2.011361,1.901966,28.500000,28.515272,28.477019,0.500000,0.499527,0.000000,0.000000,0.590671,1.316777,0.307834,0.356456,1.821130,-0.003980,-0.000080,1.000000
2024-06-21 04:43:06.005,129.893,,1.808540,140.072080,2.801442,80.000000,80.023445,79.854385,0.000000,25.583818,51.754425,2.000000,2.011361,1.910393,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.585798,1.326524,0.307834,0.356456,1.821138,-0.004181,-0.000080,1.000000
2024-06-21 04:43:08.005,131.893,,1.808540,140.024050,2.801442,80.000000,80.039909,79.842224,0.000000,25.597101,51.145996,2.000000,2.011361,1.927247,28.500000,28.489988,28.477019,0.500000,0.499527,0.000000,0.000000,0.576052,1.311904,0.307834,0.356456,1.821214,-0.003980,-0.000086,1.000000
2024-06-21 04:43:10.005,133.893,,1.808540,140.024050,2.800481,80.000000,80.039909,79.878708,0.000000,25.597101,51.475563,2.000000,2.011361,1.927247,28.500000,28.515272,28.468606,0.500000,0.499527,0.000000,0.000000,0.590671,1.326524,0.307834,0.356456,1.821215,-0.003970,-0.000086,1.000000
2024-06-21 04:43:12.005,135.893,,1.808540,140.024050,2.800481,80.000000,80.045395,79.878708,0.000000,25.583818,51.576965,2.000000,2.011361,1.935674,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.590671,1.316777,0.307834,0.356456,1.821163,-0.003970,-0.000079,1.000000
2024-06-21 04:43:14.005,137.893,,1.808540,140.024050,2.800374,80.000000,80.034424,79.903023,0.000000,25.583818,51.082619,2.000000,2.011361,1.927247,28.500000,28.515272,28.485433,0.500000,0.499527,0.000000,0.000000,0.590671,1.326524,0.307834,0.358898,1.821283,-0.004022,-0.000080,1.000000
2024-06-21 04:43:16.005,139.893,,1.809490,140.024050,2.800481,80.000000,80.034424,79.878708,0.000000,25.583818,51.171349,2.000000,2.011361,1.901966,28.500000,28.489988,28.451780,0.500000,0.507584,0.000000,0.000000,0.585798,1.326524,0.304709,0.356456,1.821251,-0.004265,-0.000085,1.000000
2024-06-21 04:43:18.005,141.893,,1.808540,140.024050,2.800481,80.000000,80.045395,79.866547,0.000000,25.583818,51.627670,2.000000,2.011361,1.935674,28.500000,28.506844,28.468606,0.500000,0.507584,0.000000,0.000000,0.590671,1.316777,0.307834,0.356456,1.821247,-0.004075,-0.000082,1.000000
2024-06-21 04:43:20.005,143.893,,1.808540,140.024050,2.800481,80.000000,80.039909,79.878708,0.000000,25.583818,51.754425,2.000000,2.011361,1.927247,28.500000,28.506844,28.477019,0.500000,0.499527,0.000000,0.000000,0.576052,1.316777,0.307834,0.356456,1.821354,-0.004498,-0.000090,1.000000
2024-06-21 04:43:22.005,145.893,,1.808540,140.024050,2.800481,80.000000,80.045395,79.878708,0.000000,25.583818,52.109341,2.000000,2.011361,1.885112,28.500000,28.481560,28.485433,0.500000,0.499527,0.000000,0.000000,0.585798,1.326524,0.307834,0.356456,1.821330,-0.003853,-0.000077,1.000000
2024-06-21 04:43:24.005,147.893,,1.809490,140.018690,2.800481,80.000000,80.064270,79.915184,0.000000,25.583818,51.361481,2.000000,2.011361,1.910393,28.500000,28.506844,28.451780,0.500000,0.499527,0.000000,0.000000,0.585798,1.326524,0.307834,0.356456,1.821357,-0.004265,-0.000083,1.000000
2024-06-21 04:43:26.005,149.893,,1.809490,140.024050,2.800374,80.000000,80.064270,79.890869,0.000000,25.597101,51.754425,2.000000,2.011361,1.927247,28.500000,28.489988,28.477019,0.500000,0.499527,0.000000,0.000000,0.590671,1.326524,0.307834,0.356456,1.821341,-0.004234,-0.000085,1.000000
2024-06-21 04:43:28.006,151.894,,1.808540,139.970640,2.799413,80.000000,80.051979,79.915184,0.000000,25.583818,51.196697,2.000000,2.011361,1.885112,28.500000,28.515272,28.468606,0.500000,0.499527,0.000000,0.000000,0.590671,1.326524,0.304709,0.356456,1.821421,-0.004096,-0.000082,1.000000
2024-06-21 04:43:30.005,153.893,,1.808540,140.018690,2.800374,80.000000,80.045395,79.903023,0.000000,25.583818,52.083992,2.000000,2.011361,1.935674,28.500000,28.489988,28.477019,0.500000,0.499527,0.000000,0.000000,0.576052,1.316777,0.307834,0.356456,1.821467,-0.004244,-0.000085,1.000000
