2024-06-24 18:02:58.005,41.212,,1.683350,150.007220,3.000144,80.000000,80.042229,78.820366,0.000000,26.686890,67.704903,0.000000,0.158437,0.039609,0.000000,0.005703,0.017111,0.500000,0.507584,0.000000,0.000000,0.527320,1.131596,0.234394,0.339366,1.695904,-0.003705,-0.000074,1.000000
2024-06-24 18:03:00.005,43.212,,1.683350,150.007220,3.000144,80.000000,80.042229,78.832527,0.000000,26.700172,67.618301,0.000000,0.133170,0.039609,0.000000,0.005703,0.000285,0.500000,0.490127,0.000000,0.000000,0.532193,1.131596,0.234394,0.339366,1.695901,-0.003790,-0.000076,1.000000
2024-06-24 18:03:02.005,45.212,,1.683350,149.953830,2.999077,80.000000,80.057182,78.820366,0.000000,26.700172,67.630669,0.000000,0.158437,0.039609,0.000000,0.022559,0.000285,0.500000,0.499527,0.000000,0.000000,0.551686,1.131596,0.237519,0.339366,1.695899,-0.003843,-0.000075,1.000000
2024-06-24 18:03:04.005,47.212,,1.683350,150.007220,3.000038,80.000000,80.030319,78.799530,0.000000,26.649719,67.713051,0.000000,0.133170,0.039609,0.000000,0.022559,0.000285,0.500000,0.499527,0.000000,0.000000,0.532193,1.131596,0.234394,0.339366,1.695926,-0.003843,-0.000080,1.000000
2024-06-24 18:03:06.005,49.212,,1.683350,150.007220,3.000038,80.000000,80.041298,78.799530,0.000000,26.649719,67.626450,0.000000,0.158437,0.014328,0.000000,0.005703,0.000285,0.500000,0.499527,0.000000,0.000000,0.537066,1.131596,0.234394,0.339366,1.695891,-0.003800,-0.000079,1.000000
2024-06-24 18:03:08.005,51.212,,1.683350,150.001880,3.000144,80.000000,80.046783,78.799530,0.000000,26.649719,67.626450,0.000000,0.133170,-0.002526,0.000000,0.005703,0.000285,0.500000,0.499527,0.000000,0.000000,0.532193,1.126723,0.234394,0.339366,1.695889,-0.003705,-0.000076,1.000000
2024-06-24 18:03:10.005,53.212,,1.683350,150.001880,3.000038,80.000000,80.094070,78.869003,0.000000,26.700172,67.692535,0.000000,0.158437,0.039609,0.000000,0.005703,0.000285,0.500000,0.499527,0.000000,0.000000,0.532193,1.131596,0.234394,0.339366,1.695893,-0.003790,-0.000076,1.000000
2024-06-24 18:03:12.005,55.212,,1.683350,150.007220,3.000144,80.000000,80.106369,78.856842,0.000000,26.700172,67.593552,0.000000,0.133170,0.039609,0.000000,0.005703,0.000285,0.500000,0.507584,0.000000,0.000000,0.537066,1.131596,0.234394,0.336924,1.695826,-0.003769,-0.000075,1.000000
2024-06-24 18:03:14.005,57.212,,1.683350,150.007220,3.000144,80.000000,80.130959,78.856842,0.000000,26.700172,67.680161,0.000000,0.133170,0.039609,0.000000,0.022559,-0.008129,0.500000,0.507584,0.000000,0.000000,0.532193,1.131596,0.234394,0.339366,1.695828,-0.003885,-0.000076,1.000000
2024-06-24 18:03:16.005,59.212,END_OF_HOLD,1.683350,150.007220,3.000144,80.000000,80.094070,78.844681,0.000000,26.700172,67.704903,0.000000,0.133170,0.014328,0.000000,0.005703,0.000285,0.500000,0.507584,0.000000,0.000000,0.532193,1.131596,0.234394,0.339366,1.695878,-0.003822,-0.000075,1.000000
2024-06-24 18:03:18.005,61.212,,1.676720,145.197140,2.916542,80.000000,80.081772,78.856842,0.000000,26.700172,67.717278,0.000000,0.158437,0.039609,0.000000,0.005703,0.000285,0.500000,0.507584,0.000000,0.000000,0.537066,1.126723,0.234394,0.339366,1.689806,-0.003853,-0.000080,1.000000
2024-06-24 18:03:20.005,63.212,,1.677660,145.143750,2.902875,80.000000,80.106369,78.869003,0.000000,26.686890,67.729645,0.000000,0.133170,0.039609,0.000000,0.005703,-0.008129,0.500000,0.507584,0.000000,0.000000,0.546812,1.131596,0.234394,0.336924,1.689578,-0.003800,-0.000078,1.000000
2024-06-24 18:03:22.005,65.212,,1.677660,145.095700,2.901914,80.000000,80.130959,78.893326,0.000000,26.686890,67.729645,0.000000,0.158437,0.039609,0.000000,0.005703,0.000285,0.500000,0.499527,0.000000,0.000000,0.537066,1.141342,0.234394,0.336924,1.689598,-0.003885,-0.000081,1.000000
2024-06-24 18:03:24.005,67.212,,1.677660,145.095700,2.901914,80.000000,80.104271,78.860329,0.000000,26.649719,67.725426,0.000000,0.158437,0.048036,0.000000,0.005703,-0.008129,0.500000,0.499527,0.000000,0.000000,0.517573,1.131596,0.234394,0.336924,1.689550,-0.003853,-0.000076,1.000000
2024-06-24 18:03:26.005,69.212,,1.676720,145.047650,2.900953,80.000000,80.118660,78.917648,0.000000,26.700172,67.791512,0.000000,0.158437,0.039609,0.000000,0.014131,0.000285,0.500000,0.507584,0.000000,0.000000,0.532193,1.131596,0.232832,0.336924,1.689518,-0.003727,-0.000075,1.000000
2024-06-24 18:03:28.005,71.212,,1.676720,145.047650,2.900953,80.000000,80.118660,78.905487,0.000000,26.700172,67.779137,0.000000,0.133170,0.056463,0.000000,0.005703,0.025524,0.500000,0.499527,0.000000,0.000000,0.532193,1.131596,0.234394,0.339366,1.689526,-0.003832,-0.000077,1.000000
2024-06-24 18:03:30.005,73.212,,1.677660,145.042330,2.900847,80.000000,80.118660,78.917648,0.000000,26.700172,67.766762,0.000000,0.133170,0.039609,0.000000,0.005703,0.000285,0.500000,0.490127,0.000000,0.000000,0.537066,1.121849,0.234394,0.336924,1.689533,-0.003832,-0.000077,1.000000
2024-06-24 18:03:32.005,75.212,,1.676720,145.047650,2.900953,80.000000,80.106369,78.881165,0.000000,26.700172,67.779137,0.000000,0.133170,0.014328,0.000000,0.022559,0.000285,0.500000,0.499527,0.000000,0.000000,0.532193,1.141342,0.234394,0.336924,1.689558,-0.003959,-0.000079,1.000000
2024-06-24 18:03:34.005,77.212,,1.676720,145.042330,2.900847,80.000000,80.081772,78.917648,0.000000,26.700172,68.060875,0.000000,0.133170,0.039609,0.000000,0.005703,0.000285,0.500000,0.521012,0.000000,0.000000,0.527320,1.121849,0.232832,0.336924,1.689507,-0.003811,-0.000074,1.000000
2024-06-24 18:03:36.006,79.213,,1.677660,144.988940,2.899779,80.000000,80.055084,78.836014,0.000000,26.649719,67.911003,0.000000,0.141592,0.039609,0.000000,0.022559,0.000285,0.500000,0.499527,0.000000,0.000000,0.532193,1.141342,0.234394,0.336924,1.689531,-0.003674,-0.000075,1.000000
2024-06-24 18:03:38.005,81.212,,1.676720,144.994260,2.899885,80.000000,80.035812,78.860329,0.000000,26.649719,67.886261,0.000000,0.158437,0.039609,0.000000,0.005703,-0.008129,0.500000,0.507584,0.000000,0.000000,0.537066,1.131596,0.232832,0.336924,1.689596,-0.003822,-0.000076,1.000000
2024-06-24 18:03:40.005,83.212,,1.677660,144.988940,2.899779,80.000000,80.042229,78.856842,0.000000,26.700172,67.840996,0.000000,0.133170,0.039609,0.000000,0.005703,0.000285,0.500000,0.490127,0.000000,0.000000,0.527320,1.131596,0.234394,0.336924,1.689529,-0.003769,-0.000075,1.000000
2024-06-24 18:03:42.005,85.212,,1.676720,144.988940,2.899885,80.000000,80.024834,78.836014,0.000000,26.649719,67.750168,0.000000,0.133170,0.014328,0.000000,0.014131,-0.008129,0.500000,0.499527,0.000000,0.000000,0.527320,1.141342,0.232832,0.339366,1.689635,-0.003864,-0.000077,1.000000
2024-06-24 18:03:44.005,87.212,,1.677660,144.988940,2.899885,80.000000,80.020287,78.881165,0.000000,26.700172,67.853371,0.000000,0.133170,0.039609,0.000000,0.005703,0.000285,0.500000,0.499527,0.000000,0.000000,0.532193,1.131596,0.234394,0.336924,1.689676,-0.003779,-0.000076,1.000000
2024-06-24 18:03:46.005,89.212,,1.676720,145.047650,2.900847,80.000000,79.969757,78.836014,0.000000,26.649719,67.935753,0.000000,0.133170,0.039609,0.000000,0.005703,0.000285,0.500000,0.490127,0.000000,0.000000,0.532193,1.131596,0.232832,0.336924,1.689702,-0.003885,-0.000075,1.000000
2024-06-24 18:03:48.006,91.213,,1.677660,144.988940,2.899779,80.000000,79.981964,78.799530,0.000000,26.649719,67.861519,0.000000,0.158437,0.056463,0.000000,0.005703,-0.008129,0.500000,0.499527,0.000000,0.000000,0.532193,1.131596,0.234394,0.336924,1.689730,-0.003843,-0.000080,1.000000
2024-06-24 18:03:50.005,93.212,,1.677660,144.994260,2.899885,80.000000,79.984047,78.820366,0.000000,26.686890,67.915230,0.000000,0.133170,0.039609,0.000000,0.005703,0.000285,0.500000,0.499527,0.000000,0.000000,0.527320,1.126723,0.232832,0.336924,1.689781,-0.003790,-0.000076,1.000000
2024-06-24 18:03:52.005,95.212,,1.677660,144.988940,2.899779,80.000000,79.981964,78.811691,0.000000,26.636436,67.873894,0.000000,0.158437,0.039609,0.000000,0.005703,0.000285,0.500000,0.499527,0.000000,0.000000,0.532193,1.141342,0.232832,0.336924,1.689686,-0.003737,-0.000080,1.000000
2024-06-24 18:03:54.005,97.212,,1.677660,144.988940,2.899779,80.000000,79.996262,78.856842,0.000000,26.700172,67.988289,0.000000,0.133170,0.039609,0.000000,0.014131,0.000285,0.500000,0.490127,0.000000,0.000000,0.537066,1.131596,0.232832,0.336924,1.689773,-0.003737,-0.000075,1.000000
2024-06-24 18:03:56.005,99.212,,1.677660,144.988940,2.899779,80.000000,79.996262,78.844681,0.000000,26.700172,67.952003,0.000000,0.133170,0.039609,0.000000,0.014131,0.000285,0.500000,0.499527,0.000000,0.000000,0.532193,1.126723,0.234394,0.336924,1.689796,-0.003811,-0.000076,1.000000
2024-06-24 18:03:58.005,101.212,,1.677660,144.988940,2.899779,80.000000,79.920921,78.787369,0.000000,26.636436,67.886261,0.000000,0.133170,0.014328,0.000000,0.005703,0.000285,0.500000,0.490127,0.000000,0.000000,0.537066,1.131596,0.232832,0.336924,1.689831,-0.003758,-0.000075,1.000000
2024-06-24 18:04:00.005,103.212,,1.677660,144.988940,2.899779,80.000000,79.920921,78.763046,0.000000,26.636436,68.093040,0.000000,0.158437,0.039609,0.000000,0.005703,0.000285,0.500000,0.507584,0.000000,0.000000,0.517573,1.131596,0.234394,0.336924,1.689884,-0.003970,-0.000079,1.000000
2024-06-24 18:04:02.005,105.212,,1.677660,144.988940,2.899779,80.000000,79.959633,78.808205,0.000000,26.700172,68.012489,0.000000,0.133170,0.039609,0.000000,0.005703,-0.008129,0.500000,0.499527,0.000000,0.000000,0.532193,1.131596,0.232832,0.336924,1.689854,-0.003864,-0.000075,1.000000
2024-06-24 18:04:04.005,107.212,,1.677660,145.047650,2.900953,80.000000,79.996262,78.832527,0.000000,26.686890,68.000389,0.000000,0.133170,0.039609,0.000000,0.005703,0.000285,0.500000,0.490127,0.000000,0.000000,0.532193,1.131596,0.232832,0.336924,1.689860,-0.003874,-0.000076,1.000000
2024-06-24 18:04:06.005,109.212,,1.677660,144.988940,2.899779,80.000000,79.957550,78.811691,0.000000,26.649719,67.984161,0.000000,0.133170,0.039609,0.000000,0.005703,0.000285,0.500000,0.499527,0.000000,0.000000,0.532193,1.141342,0.232832,0.336924,1.689892,-0.003727,-0.000075,1.000000
2024-06-24 18:04:08.005,111.212,,1.677660,145.042330,2.899779,80.000000,80.008469,78.832527,0.000000,26.700172,68.060875,0.000000,0.158437,0.039609,0.000000,0.014131,0.025524,0.500000,0.507584,0.000000,0.000000,0.537066,1.131596,0.231269,0.336924,1.689862,-0.003790,-0.000076,1.000000
2024-06-24 18:04:10.005,113.212,,1.677660,144.994260,2.899885,80.000000,80.013863,78.787369,0.000000,26.649719,68.032555,0.000000,0.133170,0.014328,0.000000,0.005703,0.000285,0.500000,0.499527,0.000000,0.000000,0.527320,1.131596,0.232832,0.336924,1.689849,-0.003917,-0.000078,1.000000
2024-06-24 18:04:12.005,115.212,,1.677660,144.994260,2.899885,80.000000,79.994171,78.787369,0.000000,26.649719,67.972069,0.000000,0.158437,0.014328,0.000000,0.005703,0.000285,0.500000,0.499527,0.000000,0.000000,0.532193,1.126723,0.232832,0.336924,1.689841,-0.003853,-0.000077,1.000000
2024-06-24 18:04:14.005,117.212,,1.677660,144.994260,2.899885,80.000000,80.006386,78.787369,0.000000,26.649719,67.947868,0.000000,0.158437,0.048036,0.000000,0.005703,0.000285,0.500000,0.490127,0.000000,0.000000,0.527320,1.126723,0.232832,0.336924,1.689779,-0.003853,-0.000077,1.000000
2024-06-24 18:04:16.005,119.212,,1.676720,145.042330,2.900847,80.000000,80.036743,78.844681,0.000000,26.700172,68.060875,0.000000,0.133170,0.039609,0.000000,0.005703,0.000285,0.500000,0.507584,0.000000,0.000000,0.532193,1.141342,0.232832,0.336924,1.689814,-0.003874,-0.000076,1.000000
2024-06-24 18:04:18.006,121.213,END_OF_HOLD,1.677660,144.994260,2.899779,80.000000,79.994171,78.799530,0.000000,26.649719,68.068840,0.000000,0.133170,0.039609,0.000000,0.005703,0.000285,0.500000,0.490127,0.000000,0.000000,0.537066,1.131596,0.232832,0.336924,1.689860,-0.003790,-0.000074,1.000000
2024-06-24 18:04:20.005,123.212,,1.671030,140.173510,2.803470,80.000000,80.035812,78.811691,0.000000,26.649719,68.201912,0.000000,0.133170,0.039609,0.000000,0.022559,0.000285,0.500000,0.490127,0.000000,0.000000,0.537066,1.131596,0.232832,0.336924,1.683761,-0.003790,-0.000080,1.000000
2024-06-24 18:04:22.005,125.212,,1.671030,140.125470,2.802509,80.000000,80.034317,78.833748,0.000000,26.689360,68.130173,0.000000,0.133170,0.048036,0.000000,0.005703,0.000285,0.500000,0.507584,0.000000,0.000000,0.532193,1.131596,0.231269,0.336924,1.683507,-0.003790,-0.000080,1.000000
2024-06-24 18:04:24.005,127.212,,1.671030,140.077420,2.801442,80.000000,80.030319,78.811691,0.000000,26.649719,68.008354,0.000000,0.133170,0.048036,0.000000,0.022559,-0.008129,0.500000,0.499527,0.000000,0.000000,0.537066,1.131596,0.232832,0.336924,1.683468,-0.003758,-0.000075,1.000000
2024-06-24 18:04:26.005,129.212,,1.671030,140.072080,2.801442,80.000000,80.046783,78.823853,0.000000,26.649719,67.996262,0.000000,0.133170,0.039609,0.000000,0.022559,0.000285,0.500000,0.507584,0.000000,0.000000,0.532193,1.141342,0.232832,0.336924,1.683380,-0.003811,-0.000076,1.000000
2024-06-24 18:04:28.005,131.212,,1.671030,140.072080,2.801442,80.000000,80.069481,78.881165,0.000000,26.700172,68.024582,0.000000,0.158437,0.056463,0.000000,0.005703,0.000285,0.500000,0.499527,0.000000,0.000000,0.532193,1.141342,0.232832,0.336924,1.683343,-0.003727,-0.000075,1.000000
2024-06-24 18:04:30.005,133.212,,1.671030,140.072080,2.801442,80.000000,80.094070,78.881165,0.000000,26.700172,68.133461,0.000000,0.133170,0.039609,0.000000,0.005703,0.000285,0.500000,0.490127,0.000000,0.000000,0.532193,1.131596,0.231269,0.336924,1.683407,-0.003779,-0.000076,1.000000
2024-06-24 18:04:32.005,135.212,,1.671030,140.024050,2.800481,80.000000,80.055084,78.860329,0.000000,26.649719,68.044647,0.000000,0.158437,0.039609,0.000000,0.005703,0.000285,0.500000,0.499527,0.000000,0.000000,0.532193,1.131596,0.232832,0.336924,1.683325,-0.003716,-0.000077,1.000000
2024-06-24 18:04:34.005,137.212,,1.671030,140.018690,2.800481,80.000000,80.091972,78.836014,0.000000,26.649719,68.165619,0.000000,0.133170,0.039609,0.000000,0.005703,0.025524,0.500000,0.507584,0.000000,0.000000,0.527320,1.131596,0.232832,0.336924,1.683218,-0.003874,-0.000076,1.000000
2024-06-24 18:04:36.005,139.212,,1.671030,140.024050,2.800481,80.000000,80.130959,78.869003,0.000000,26.700172,68.157654,0.000000,0.133170,0.039609,0.000000,0.022559,0.000285,0.500000,0.499527,0.000000,0.000000,0.532193,1.131596,0.231269,0.336924,1.683207,-0.004022,-0.000079,1.000000
2024-06-24 18:04:38.005,141.212,,1.671030,140.024050,2.800374,80.000000,80.074242,78.849396,0.000000,26.638908,68.005074,0.000000,0.158437,0.039609,0.000000,0.022559,0.025524,0.500000,0.499527,0.000000,0.000000,0.532193,1.141342,0.231269,0.336924,1.683233,-0.003822,-0.000076,1.000000
2024-06-24 18:04:40.005,143.212,,1.671030,140.024050,2.800481,80.000000,80.141159,78.848167,0.000000,26.649719,68.080940,0.000000,0.133170,0.014328,0.000000,0.005703,0.000285,0.500000,0.507584,0.000000,0.000000,0.532193,1.131596,0.232832,0.336924,1.683137,-0.003727,-0.000075,1.000000
2024-06-24 18:04:42.005,145.212,,1.671030,140.024050,2.800481,80.000000,80.141159,78.896812,0.000000,26.649719,68.056747,0.000000,0.133170,0.014328,0.000000,0.005703,0.000285,0.500000,0.499527,0.000000,0.000000,0.537066,1.141342,0.232832,0.336924,1.683160,-0.003948,-0.000079,1.000000
2024-06-24 18:04:44.005,147.212,,1.671030,140.024050,2.800481,80.000000,80.141159,78.872490,0.000000,26.649719,68.117233,0.000000,0.133170,0.014328,0.000000,0.005703,0.000285,0.500000,0.499527,0.000000,0.000000,0.532193,1.131596,0.231269,0.336924,1.683149,-0.003695,-0.000076,1.000000
2024-06-24 18:04:46.005,149.212,,1.671030,140.024050,2.800481,80.000000,80.153450,78.884651,0.000000,26.649719,68.056747,0.000000,0.133170,0.039609,0.000000,0.014131,0.000285,0.500000,0.479385,0.000000,0.000000,0.532193,1.126723,0.231269,0.336924,1.683155,-0.004001,-0.000077,1.000000
2024-06-24 18:04:48.005,151.212,,1.671030,140.024050,2.800481,80.000000,80.192436,78.917648,0.000000,26.700172,68.121361,0.000000,0.133170,0.039609,0.000000,0.022559,0.000285,0.500000,0.507584,0.000000,0.000000,0.532193,1.121849,0.231269,0.336924,1.683126,-0.004022,-0.000075,1.000000
2024-06-24 18:04:50.005,153.212,,1.671030,139.970640,2.799413,80.000000,80.141159,78.872490,0.000000,26.649719,68.226105,0.000000,0.133170,0.022755,0.000000,0.005703,0.000285,0.500000,0.507584,0.000000,0.000000,0.527320,1.131596,0.232832,0.336924,1.683129,-0.003843,-0.000077,1.000000
